Y_p0.1,Y_p99.9,amb,clipped_pct,config,dark_log_range,dark_median,donor,file,geom,halo_ratio,headroom,lamp_d_uv,lamp_saturation_retention,lum,near_black_pct,peak,plateau_diam_max_arcmin,plateau_diam_median_arcmin,plateau_n,scene,silhouette_weber,sky_median,source_bg_contrast,used_log_range
9.568824535294937,200.00002,DARK,2.5270579268292686,ctrl_key018_clamp,1.2551726750152332,23.284942679788657,controls,d0/work/out/controls/ctrl_key018_clamp/S1__PHONE_SDR200_DARK.png,PHONE,1.5352973727046346,0.9999999000000099,0.08128776062064771,0.0006624354303283953,SDR200,0.0,200.00002,108.8778590400417,0.9274349318593254,338,S1,0.7222965800373892,100.3059756583119,1.9938993533275795,1.3201714481493299
0.5034114009324903,200.00002,DARK,0.40809197154471544,native_default,1.9796678039332156,6.69772208454472,mantiuk08,d0/work/out/mantiuk08/native_default/S1__PHONE_SDR200_DARK.png,PHONE,2.1941602063921124,0.9999999000000099,0.07677678138861777,0.06495074849118154,SDR200,0.0,200.00002,33.38765754693571,2.4537621868939095,92,S1,0.7401383704507359,32.32466341608917,6.187226682782802,2.5991069921520387
0.16069669726894234,100.00001,DARK,0.3954522357723578,sens_desktop,2.1525717821864823,2.076744878475856,mantiuk08,d0/work/out/mantiuk08/sens_desktop/S1__DESKTOP_SDR100_DARK.png,DESKTOP,2.5416903268444466,0.9999999000000099,0.07805803994027104,0.04649908361891391,SDR100,0.0002540650406504065,100.00001,38.552746144668745,2.4537621868939095,88,S1,0.7875306571091467,12.546403767462591,7.970412227552932,2.7939930924446537
0.37533179581495996,100.15916495900738,DIM,0.4004065040650407,sens_dim,1.8882070923909484,3.292168343839481,mantiuk08,d0/work/out/mantiuk08/sens_dim/S1__PHONE_SDR100_DIM.png,PHONE,2.26168023789338,0.9984108797325484,0.07783943370849726,0.04999141660943729,SDR100,0.0,100.15916495900738,33.38765754693571,2.4537621868939095,92,S1,0.7515985614951375,16.522791071144404,6.061879287085251,2.4262753383627564
20.77984902017629,56.393037562648594,DARK,0.036902947154471545,sens_sceneadapt_auto,0.13414601484126862,23.164575133137838,mantiuk08,d0/work/out/mantiuk08/sens_sceneadapt_auto/S1__PHONE_SDR100_DARK.png,PHONE,1.009030338957335,1.7732685509076758,0.036109589758683155,0.5840129524758961,SDR100,0.0,100.00001,2.2717423526882334,1.6063644226945313,64,S1,0.15418622206455873,28.11160532447305,3.557250069704957,0.4335831003325389
0.9277638904601261,100.00001,DARK,1.7363440040650406,sens_whitey_0.0004,1.9533179830245255,8.410442605713273,mantiuk08,d0/work/out/mantiuk08/sens_whitey_0.0004/S1__PHONE_SDR100_DARK.png,PHONE,1.2708215622237937,0.9999999000000099,0.08128776062064771,0.0006624354303283953,SDR100,0.0,100.00001,107.61043140787739,0.9274349318593254,46,S1,0.8240719717669628,64.34017846266701,1.5542389279822155,2.032562578112722
0.16466009201862966,100.00001,DARK,0.7521595528455285,sens_whitey_0.004,2.217202489069595,2.315360899403173,mantiuk08,d0/work/out/mantiuk08/sens_whitey_0.004/S1__PHONE_SDR100_DARK.png,PHONE,2.633731971973088,0.9999999000000099,0.08128776062064771,0.0006624354303283953,SDR100,0.0002540650406504065,100.00001,74.87565380926512,1.3115910588540254,385,S1,0.7979471137202649,14.94337784853328,6.691928091065113,2.783411689652791
0.1610358563385108,100.00001,DARK,0.5850482723577236,sens_whitey_0.04,2.164623598870503,2.1070969870119907,mantiuk08,d0/work/out/mantiuk08/sens_whitey_0.04/S1__PHONE_SDR100_DARK.png,PHONE,2.566140339120902,0.9999999000000099,0.08128776062064771,0.0006624354303283953,SDR100,0.0002540650406504065,100.00001,59.30509485308809,0.9274349318593254,241,S1,0.7897700640562522,12.903186434504676,7.750024422850151,2.79307745636549
0.1610358563385108,100.00001,DARK,0.5850482723577236,sens_whitey_0.4,2.164623598870503,2.107093312732033,mantiuk08,d0/work/out/mantiuk08/sens_whitey_0.4/S1__PHONE_SDR100_DARK.png,PHONE,2.5661578988420426,0.9999999000000099,0.08128776062064771,0.0006624354303283953,SDR100,0.0002540650406504065,100.00001,59.30509485308809,0.9274349318593254,241,S1,0.7897696300796854,12.903159798578798,7.750040421185388,2.79307745636549
0.16069669726894234,100.00001,DARK,0.3954522357723578,sens_whitey_4,2.1525717821864823,2.076744878475856,mantiuk08,d0/work/out/mantiuk08/sens_whitey_4/S1__PHONE_SDR100_DARK.png,PHONE,2.5416903268444466,0.9999999000000099,0.07805803994027104,0.04649908361891391,SDR100,0.0002540650406504065,100.00001,38.552746144668745,2.4537621868939095,88,S1,0.7875306571091467,12.546403767462591,7.970412227552932,2.7939930924446537
0.011970860486839848,15.859634335021193,DARK,6.351626016260162e-05,target_whiteanchor,2.6051186599945573,0.36381774981410975,mantiuk08,d0/work/out/mantiuk08/target_whiteanchor/S1__PHONE_BRIGHT500_DARK.png,PHONE,2.672859772914604,31.526578068442703,0.07740266506381394,0.048466627193705335,BRIGHT500,0.00019054878048780488,338.6463342628408,,,0,S1,0.8163031667703811,2.4998048535686923,81.6001209222672,3.122167800467925
0.011947514287691353,15.687725981188283,DARK,0.0,target_whiteanchor,2.595639981990856,0.3616935537791374,mantiuk08,d0/work/out/mantiuk08/target_whiteanchor/S1__PHONE_HDR1000_DARK.png,PHONE,2.6578126834127396,63.744101675356646,0.0773808140821887,0.048726998981386264,HDR1000,0.00012703252032520324,399.68914061878,,,0,S1,0.8140075529383508,2.4531387853855575,85.27846419706582,3.1182824363147006
0.14940222148993684,17.724483836735935,DARK,0.005208333333333334,target_whiteanchor,1.7594350692835872,1.249539829341558,mantiuk08,d0/work/out/mantiuk08/target_whiteanchor/S1__PHONE_SDR100_DARK.png,PHONE,1.9353161271057748,5.641913238270953,0.07830600744921101,0.03752087556698823,SDR100,0.0002540650406504065,100.00001,1.3115910588540254,0.9274349318593254,28,S1,0.7068055406236688,4.976949526726597,20.092630930450945,2.074216541605332
0.2784701705132076,16.494950740266074,DARK,0.0011432926829268292,target_whiteanchor,1.5293835577147676,1.7379746910658789,mantiuk08,d0/work/out/mantiuk08/target_whiteanchor/S1__PHONE_SDR200_DARK.png,PHONE,1.7412670422755447,12.124922538372726,0.07759631764526043,0.04614813918535118,SDR200,0.0002540650406504065,200.00002,0.9274349318593254,0.9274349318593254,2,S1,0.6563655237219552,5.745941463329187,25.837063818863395,1.7725723421796715
0.015089763586188146,500.00005,DARK,0.514989837398374,target_whiteauto,3.231867152891966,1.0354369043138685,mantiuk08,d0/work/out/mantiuk08/target_whiteauto/S1__PHONE_BRIGHT500_DARK.png,PHONE,5.188111641359285,0.99999990000001,0.08128776062064771,0.0006624354303283953,BRIGHT500,0.00012703252032520324,500.00005,61.02070802779721,0.9274349318593254,371,S1,0.8854741539971703,13.492584845200131,37.05739528314848,4.520287612099764
0.015230625520405317,999.9834788603439,DARK,0.36083587398373984,target_whiteauto,3.261149920501387,1.0866323112234693,mantiuk08,d0/work/out/mantiuk08/target_whiteauto/S1__PHONE_HDR1000_DARK.png,PHONE,5.746695870994625,1.0000165214126087,0.08128962121171988,0.0006427083120459118,HDR1000,0.00012703252032520324,999.9834788603439,57.283655034028314,2.6231821177080508,112,S1,0.8877202754341628,14.574011752961798,68.61415345415257,4.817275084763734
0.16069669726894234,100.00001,DARK,0.3954522357723578,target_whiteauto,2.1525717821864823,2.076744878475856,mantiuk08,d0/work/out/mantiuk08/target_whiteauto/S1__PHONE_SDR100_DARK.png,PHONE,2.5416903268444466,0.9999999000000099,0.07805803994027104,0.04649908361891391,SDR100,0.0002540650406504065,100.00001,38.552746144668745,2.4537621868939095,88,S1,0.7875306571091467,12.546403767462591,7.970412227552932,2.7939930924446537
0.3021608655403662,200.00002,DARK,0.32240853658536583,target_whiteauto,2.0740162748922613,3.2739908926723267,mantiuk08,d0/work/out/mantiuk08/target_whiteauto/S1__PHONE_SDR200_DARK.png,PHONE,2.6455828823214596,0.9999999000000099,0.07437167646336003,0.09811688668932926,SDR200,0.0002540650406504065,200.00002,33.34899203593648,2.4537621868939095,92,S1,0.7857103542084404,19.742913327677304,10.130218204403647,2.820791823234819
0.11750813133851437,100.00001,DARK,1.3861153455284552,native_default,2.685231457264447,13.681341258428148,icam06,d0/work/out/icam06/native_default/S1__PHONE_SDR100_DARK.png,PHONE,1.9429749059384192,0.9999999000000099,0.08131790784091561,0.0005926447349123844,SDR100,0.02794715447154472,100.00001,96.03318904146877,0.9274349318593254,467,S1,0.8868251565479711,30.00118330163142,3.3332021938802043,2.929932123432231
0.8033446521025582,100.00001,DARK,1.6120426829268293,target_abs_dark_paper,1.823408194198496,12.897557899319793,icam06,d0/work/out/icam06/target_abs_dark_paper/S1__PHONE_SDR100_DARK.png,PHONE,2.603509707876856,0.9999999000000099,0.08119775356791617,0.004679641031615389,SDR100,0.0,100.00001,81.5351929405062,0.9274349318593254,608,S1,0.9540170577278336,21.079234528928662,4.744005758973945,2.0950981365148382
0.7525385548997284,100.00001,DARK,1.5443978658536586,target_abs_dark_readme,1.8576405839082035,17.000294552192152,icam06,d0/work/out/icam06/target_abs_dark_readme/S1__PHONE_SDR100_DARK.png,PHONE,2.253961563466023,0.9999999000000099,0.08124050209588633,0.0028492028195909623,SDR100,0.0,100.00001,84.81340476800611,0.9274349318593254,572,S1,0.962438902093866,26.59531448480245,3.760061196386443,2.123471288331317
0.005,0.3233415709859951,DARK,0.0,DOCUMENTED_TARGET_CONFIG,0.0,0.005,aces2,d0/work/out/aces2/DOCUMENTED_TARGET_CONFIG/S1__PHONE_BRIGHT500_PQ_DARK.png,PHONE,1.0002070544590083,1546.3523557311364,0.009501587507630626,1.1076886066492897,BRIGHT500_PQ,99.64862804878048,212.61183846661282,,,0,S1,0.0,0.005,26023.812994497912,1.810691539710117
0.005,0.3573108884869565,DARK,0.0,DOCUMENTED_TARGET_CONFIG,0.0,0.005,aces2,d0/work/out/aces2/DOCUMENTED_TARGET_CONFIG/S1__PHONE_HDR1000_DARK.png,PHONE,1.0002321845200537,2798.683253775247,0.010220532450028347,1.1169267019340867,HDR1000,99.64659552845528,291.3042028319837,,,0,S1,0.0,0.005,32468.769539740708,1.8540762465088763
0.10000001000000001,0.36786147975649774,DARK,6.351626016260162e-05,DOCUMENTED_TARGET_CONFIG,0.0,0.10000001000000001,aces2,d0/work/out/aces2/DOCUMENTED_TARGET_CONFIG/S1__PHONE_SDR100_DARK.png,PHONE,1.0000059733778641,271.8414552841847,0.03242691819121882,0.6016764172659115,SDR100,99.70979420731707,74.22768082405936,,,0,S1,0.0,0.10000001000000001,583.7584712951702,0.5656842700742796
0.10000001000000001,0.11381139335377384,DARK,0.0,SENSITIVITY_RUN_EVm02,0.0,0.10000001000000001,aces2,d0/work/out/aces2/SENSITIVITY_RUN_EVm02/S1__PHONE_SDR100_DARK.png,PHONE,1.0000000197476688,878.6466543745563,0.06788515881812734,0.1654324474278229,SDR100,99.82806148373984,38.97371188417603,,,0,S1,0.0,0.10000001000000001,224.68672446788298,0.056185696863323635
0.10000001000000001,0.10059696056785804,DARK,0.0,SENSITIVITY_RUN_EVm04,0.0,0.10000001000000001,aces2,d0/work/out/aces2/SENSITIVITY_RUN_EVm04/S1__PHONE_SDR100_DARK.png,PHONE,0.9999999999999998,994.0658190417656,0.07788539786904934,0.04249092893832403,SDR100,99.97059197154472,10.729855776834814,,,0,S1,0.0,0.10000001000000001,44.78311129411711,0.002584815734314271
0.10000001000000001,0.36786147975649774,DARK,6.351626016260162e-05,SENSITIVITY_RUN_EVp00,0.0,0.10000001000000001,aces2,d0/work/out/aces2/SENSITIVITY_RUN_EVp00/S1__PHONE_SDR100_DARK.png,PHONE,1.0000059733778641,271.8414552841847,0.03242691819121882,0.6016764172659115,SDR100,99.70979420731707,74.22768082405936,,,0,S1,0.0,0.10000001000000001,583.7584712951702,0.5656842700742796
0.10000001000000001,3.274266603981772,DARK,0.0022865853658536584,SENSITIVITY_RUN_EVp02,0.0,0.10000001000000001,aces2,d0/work/out/aces2/SENSITIVITY_RUN_EVp02/S1__PHONE_SDR100_DARK.png,PHONE,1.0002077222603571,30.541190469460226,0.001964247002948312,0.9979934798463446,SDR100,99.6489456300813,92.54115753316867,,,0,S1,0.0,0.10000001000000001,854.973695537305,1.515113995093081
0.10000001000000001,18.184222802712295,DARK,0.00819359756097561,SENSITIVITY_RUN_EVp04,0.0,0.10000001000000001,aces2,d0/work/out/aces2/SENSITIVITY_RUN_EVp04/S1__PHONE_SDR100_DARK.png,PHONE,1.0047429431393486,5.499272698368189,0.0022510030230562385,0.9731462010399611,SDR100,99.56192835365853,98.65016735672667,,,0,S1,0.0,0.10000001000000001,966.0733699526071,2.2596947005256838
0.10000001000000001,52.27131723017929,DARK,0.02286585365853659,SENSITIVITY_RUN_EVp06,0.00010896113288144195,0.10000001000000001,aces2,d0/work/out/aces2/SENSITIVITY_RUN_EVp06/S1__PHONE_SDR100_DARK.png,PHONE,1.08010025192583,1.9130950834784808,0.023134992022631532,0.7172499390563845,SDR100,99.35245172764228,100.00001,1.3115910588540254,0.9274349318593254,24,S1,0.0,0.10000001000000001,997.1420034178452,2.7182634009688633
0.10000001000000001,82.23576777337448,DARK,0.13694105691056913,SENSITIVITY_RUN_EVp08,0.004293924231986505,0.10000001000000001,aces2,d0/work/out/aces2/SENSITIVITY_RUN_EVp08/S1__PHONE_SDR100_DARK.png,PHONE,1.9002385488197233,1.216015885880463,0.05165597458121376,0.36804782983869994,SDR100,98.94366107723577,100.00001,1.8548698637186507,1.3115910588540254,60,S1,0.0023541604655344783,0.10023598158507163,997.6458395344654,2.9150607080276205
0.10000001000000001,95.58428421050483,DARK,0.2289126016260163,SENSITIVITY_RUN_EVp10,0.0875183982396103,0.10014308817068397,aces2,d0/work/out/aces2/SENSITIVITY_RUN_EVp10/S1__PHONE_SDR100_DARK.png,PHONE,7.253222482155205,1.0461970900966362,0.07239804007613358,0.11190514958364223,SDR100,76.82901422764228,100.00001,3.07595368644621,1.8548698637186507,96,S1,0.04303650905012689,0.10476111083400404,954.5527839853847,2.980386448828603
0.1005563309608062,99.45627375357563,DARK,0.29535060975609756,SENSITIVITY_RUN_EVp12,0.7056811019470642,0.10394892954305314,aces2,d0/work/out/aces2/SENSITIVITY_RUN_EVp12/S1__PHONE_SDR100_DARK.png,PHONE,16.595174753794986,1.0054669879124123,0.07961173646748809,0.021680182676436784,SDR100,50.321900406504064,100.00001,22.736346831726944,2.2717423526882334,104,S1,0.47180336339623496,0.2004392841977069,498.9042462422845,2.9952227651568077
0.11210152055368554,100.00001,DARK,0.37277693089430897,SENSITIVITY_RUN_EVp14,1.5920782299481357,0.18469722031641683,aces2,d0/work/out/aces2/SENSITIVITY_RUN_EVp14/S1__PHONE_SDR100_DARK.png,PHONE,7.391614159394552,0.9999999000000099,0.08116314472059398,0.0022113274728145,SDR100,0.0,100.00001,43.95298000889951,2.4537621868939095,83,S1,0.8564882655142997,1.5510803903523556,64.47119738086768,2.9503885399906156
0.33840843559425854,100.00001,DARK,0.4482342479674797,SENSITIVITY_RUN_EVp16,1.7875594741475695,1.3734940602786117,aces2,d0/work/out/aces2/SENSITIVITY_RUN_EVp16/S1__PHONE_SDR100_DARK.png,PHONE,2.8274448195571753,0.9999999000000099,0.08128776062064771,0.0006624354303283953,SDR100,0.0,100.00001,47.16259682869371,2.6231821177080508,89,S1,0.8290715240732112,10.651156735784463,9.388652564282724,2.4705588631570916
2.9733894149790157,100.00001,DARK,0.5420477642276423,SENSITIVITY_RUN_EVp18,1.2553026688147788,9.792065286107189,aces2,d0/work/out/aces2/SENSITIVITY_RUN_EVp18/S1__PHONE_SDR100_DARK.png,PHONE,1.525489368546424,0.9999999000000099,0.08128776062064771,0.0006624354303283953,SDR100,0.0,100.00001,60.61764661962882,0.9274349318593254,337,S1,0.6845501736998294,38.24323304144522,2.614841948420713,1.526748252387482
16.85680965246349,100.00001,DARK,0.6733993902439024,SENSITIVITY_RUN_EVp20,0.6847499161190467,36.40130336414074,aces2,d0/work/out/aces2/SENSITIVITY_RUN_EVp20/S1__PHONE_SDR100_DARK.png,PHONE,1.130762397994249,0.9999999000000099,0.08128776062064771,0.0006624354303283953,SDR100,0.0,100.00001,74.71465544246053,1.3115910588540254,382,S1,0.43548610297853096,73.29646967763999,1.3643223260247452,0.7732246606518706
19.89990478488651,440.78908320982663,DARK,1.0508130081300813,defaults,1.050004794028614,45.803946582049136,reinhard02,d0/work/out/reinhard02/defaults/S1__PHONE_BRIGHT500_DARK.png,PHONE,1.6050157748274045,1.1343293630572686,0.041782767248337745,0.7557210239324827,BRIGHT500,0.0,495.6095252582474,0.9274349318593254,0.9274349318593254,1,S1,0.6445132812890858,151.41911746390642,3.178029185563719,1.3453798315900856
4.074929745040892,88.1699813988939,DARK,1.0510035569105691,defaults,1.0407003696328978,9.250637152650665,reinhard02,d0/work/out/reinhard02/defaults/S1__PHONE_SDR100_DARK.png,PHONE,1.6030411889065197,1.1341728603478476,0.04180107933144776,0.7546733233642955,SDR100,0.0,99.12278038863383,0.9274349318593254,0.9274349318593254,1,S1,0.6424189173859656,30.352865883935475,3.1709283722479444,1.335200623603953
8.150083472675377,176.33908106125736,DARK,1.0508130081300813,defaults,1.0406944793463493,18.50144208840772,reinhard02,d0/work/out/reinhard02/defaults/S1__PHONE_SDR200_DARK.png,PHONE,1.6030424121918343,1.1341785314766568,0.04180107062836053,0.7546733355943834,SDR200,0.0,198.24554876848336,0.9274349318593254,0.9274349318593254,1,S1,0.6424110907672148,60.70568641524116,3.170925170110239,1.3351865164841752
0.16069669726894234,100.00001,DARK,0.3954522357723578,master_desktop,2.1525717821864823,2.076744878475856,mantiuk08,d0/work/out/mantiuk08/master_desktop/S1__DESKTOP_SDR100_DARK.png,DESKTOP,2.5416903268444466,0.9999999000000099,0.07805803994027104,0.04649908361891391,SDR100,0.0002540650406504065,100.00001,38.552746144668745,2.4537621868939095,88,S1,0.7875306571091467,12.546403767462591,7.970412227552932,2.7939930924446537
0.018017760936657457,500.00005,DARK,0.5496061991869918,master_tonemax_whiteauto,3.232261885002331,1.4121661121722333,mantiuk08,d0/work/out/mantiuk08/master_tonemax_whiteauto/S1__PHONE_BRIGHT500_DARK.png,PHONE,5.423320113526153,0.99999990000001,0.08128776062064771,0.0006624354303283953,BRIGHT500,0.0,500.00005,73.84036341600593,0.9274349318593254,576,S1,0.8463685769261954,14.67532209651079,34.07080585433148,4.443269227452752
0.17316885812045626,100.00001,DARK,0.5191819105691057,master_tonemax_whiteauto,2.0914782347761625,2.132714429550332,mantiuk08,d0/work/out/mantiuk08/master_tonemax_whiteauto/S1__PHONE_SDR100_DARK.png,PHONE,2.5715745138454347,0.9999999000000099,0.08128776062064771,0.0006624354303283953,SDR100,0.0,100.00001,64.6549208240792,0.9274349318593254,590,S1,0.7608252210092694,11.690994326454291,8.553593236609546,2.761530250219727
0.011970860486839848,15.859634335021193,DARK,6.351626016260162e-05,master_whiteanchor,2.6051186599945573,0.36381774981410975,mantiuk08,d0/work/out/mantiuk08/master_whiteanchor/S1__PHONE_BRIGHT500_DARK.png,PHONE,2.672859772914604,31.526578068442703,0.07740266506381394,0.048466627193705335,BRIGHT500,0.00019054878048780488,338.6463342628408,,,0,S1,0.8163031667703811,2.4998048535686923,81.6001209222672,3.122167800467925
0.14940222148993684,17.724483836735935,DARK,0.005208333333333334,master_whiteanchor,1.7594350692835872,1.249539829341558,mantiuk08,d0/work/out/mantiuk08/master_whiteanchor/S1__PHONE_SDR100_DARK.png,PHONE,1.9353161271057748,5.641913238270953,0.07830600744921101,0.03752087556698823,SDR100,0.0002540650406504065,100.00001,1.3115910588540254,0.9274349318593254,28,S1,0.7068055406236688,4.976949526726597,20.092630930450945,2.074216541605332
0.015089763586188146,500.00005,DARK,0.514989837398374,master_whiteauto,3.231867152891966,1.0354369043138685,mantiuk08,d0/work/out/mantiuk08/master_whiteauto/S1__PHONE_BRIGHT500_DARK.png,PHONE,5.188111641359285,0.99999990000001,0.08128776062064771,0.0006624354303283953,BRIGHT500,0.00012703252032520324,500.00005,61.02070802779721,0.9274349318593254,371,S1,0.8854741539971703,13.492584845200131,37.05739528314848,4.520287612099764
0.16069669726894234,100.00001,DARK,0.3954522357723578,master_whiteauto,2.1525717821864823,2.076744878475856,mantiuk08,d0/work/out/mantiuk08/master_whiteauto/S1__PHONE_SDR100_DARK.png,PHONE,2.5416903268444466,0.9999999000000099,0.07805803994027104,0.04649908361891391,SDR100,0.0002540650406504065,100.00001,38.552746144668745,2.4537621868939095,88,S1,0.7875306571091467,12.546403767462591,7.970412227552932,2.7939930924446537
0.7525385548997284,100.00001,DARK,1.5443978658536586,ladder_x1e0,1.8576405839082035,17.000294552192152,icam06,d0/work/out/icam06/ladder_x1e0/S1__PHONE_SDR100_DARK.png,PHONE,2.253961563466023,0.9999999000000099,0.08124050209588633,0.0028492028195909623,SDR100,0.0,100.00001,84.81340476800611,0.9274349318593254,572,S1,0.962438902093866,26.59531448480245,3.760061196386443,2.123471288331317
0.2190922959143378,100.00001,DARK,1.3464176829268293,ladder_x1e1,2.3969293151371827,10.210335861359587,icam06,d0/work/out/icam06/ladder_x1e1/S1__PHONE_SDR100_DARK.png,PHONE,2.1278469637256068,0.9999999000000099,0.08133898061055703,0.0003673041730970032,SDR100,0.005779979674796748,100.00001,92.9935634771681,0.9274349318593254,427,S1,0.883009555343226,27.840173572771025,3.5919319877303004,2.659372936981094
0.13444319424430534,100.00001,DARK,1.5410315040650406,ladder_x1e2,2.618291463612172,9.097381761740248,icam06,d0/work/out/icam06/ladder_x1e2/S1__PHONE_SDR100_DARK.png,PHONE,2.3167659532677507,0.9999999000000099,0.0813056945517279,0.0011530151204114016,SDR100,0.006478658536585366,100.00001,90.47601923333507,0.9274349318593254,480,S1,0.9027378195831828,21.31746061087071,4.690990724711629,2.8714612210795236
0.12395687213971583,100.00001,DARK,1.844385162601626,ladder_x1e3,2.5093300273279193,5.112567966720365,icam06,d0/work/out/icam06/ladder_x1e3/S1__PHONE_SDR100_DARK.png,PHONE,2.8406156309545625,0.9999999000000099,0.08149853974914964,0.0035345400297705225,SDR100,0.00736788617886179,100.00001,82.16047601269537,0.9274349318593254,324,S1,0.8875468468801166,10.657039744289452,9.383469743892507,2.9067294344746575
0.21008662313817644,100.00001,DARK,1.7757876016260161,ladder_x1e4,2.2854697399704262,4.839732855714402,icam06,d0/work/out/icam06/ladder_x1e4/S1__PHONE_SDR100_DARK.png,PHONE,2.8855005671977225,0.9999999000000099,0.08182038469418883,0.010372094142257154,SDR100,0.005779979674796748,100.00001,81.66695216956731,0.9274349318593254,331,S1,0.8414881051315296,13.4451093733562,7.437649425014515,2.677601643009336
0.555168302047128,100.00001,DARK,1.7265625,ladder_x1e5,1.7981221211443885,9.206458625607832,icam06,d0/work/out/icam06/ladder_x1e5/S1__PHONE_SDR100_DARK.png,PHONE,2.962061566016521,0.9999999000000099,0.08181187738802517,0.01478460862579702,SDR100,0.0018419715447154474,100.00001,50.50051399886522,0.9274349318593254,455,S1,0.8504986933341383,17.967077875090077,5.56573588065993,2.2555753818021937
